asset_clas,location_d,asset_cd,maintained,steward,maint_info,life_cycle,mgmt_num,asset_type,material,priority,who_remove,seg_label,comments,trans_cana,greenway,operationa,Shape_Length
,,CPF864,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,128.651550121729429
,,EDG057,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,17.516428935551588
,,SUN678,CALGARY ROADS,CALGARY ROADS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,43.136616375829163
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,11.762426827393584
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,24.184360616036457
,,ARB678,CALGARY ROADS,CALGARY ROADS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.009780349467022
,,SUN678,CALGARY ROADS,CALGARY ROADS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,74.703927624038968
,,EVE920,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,56.518676453723366
,,STR581,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,8.621228094074864
,,,CALGARY ROADS,CALGARY ROADS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,82.636033233747284
,,,CALGARY PARKS,CALGARY PARKS,ACCESS AGREEMENT REQUIRED,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,8.637272388306453
,,WHL495,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,110.086725270116290
TI PROJECT; DA2015-0061,,ST1020,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,94.064278408537234
,,WHL495,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,110.527901493069265
TI PROJECT; DA2015-0061,,ST1020,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.688841584929293
,,CHW376,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.481535934987548
,,CHW376,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,93.108459211949167
,,SCE410,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,YES,OPEN,89.852919078086259
,,SCE410,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,YES,OPEN,89.494182450686111
,,BLM004,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,78.353581727253641
,,BLM004,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,78.554491289631287
,,UMR274,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,11.793800977018551
,,FPE206,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,59.872090889283648
,,FPE205,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,14.716605253854775
,,FPE203,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,4.708152913503353
,,FPE203,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,216.663903001278101
,,,CALGARY PARKS SHARED,PROVINCE OF ALBERTA,MAP - PROPOSED,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,169.193503693688768
,,SFH678,CALGARY PARKS,CALGARY PARKS,TI PROJECT; NO FAC DOCUMENT OR PLANS; 2021/08/17 V ALLAN ADVISED TO MAKE ACTIVE,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,60.179377852592133
,,SFH678,CALGARY PARKS,CALGARY PARKS,TI PROJECT; NO FAC DOCUMENT OR PLANS; 2021/08/17 V ALLAN ADVISED TO MAKE ACTIVE,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,63.793880693846681
,,SFH678,CALGARY PARKS,CALGARY PARKS,TI PROJECT; NO FAC DOCUMENT OR PLANS; 2021/08/17 V ALLAN ADVISED TO MAKE ACTIVE,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,82.457349197182353
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,15.665867979220380
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,100.278796569824976
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,285.423276283927578
,,LIV013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,81.603629481509557
,,LIV013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,40.421749006898644
,,LIV013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,112.215113235721532
,,LIV013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,117.676376691325643
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,25.533671033650997
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,28.879494166418592
,,MCT827,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.202157494669004
DEV AGR 2010-094 PARKS,,WAL043,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,71.117858455362736
,,EVE917,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,23.499992418008148
,,ASP503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,111.938254497779965
,,ASP503,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,87.385610599668013
,,MPL180,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,52.687674901839969
,,HIL557,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,INTERLOCKING BRICK,,,,,NO,NO,OPEN,21.003083649233936
,,WES678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,57.695220892594094
,,LIV003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,125.794829066756307
,,ARB963,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,91.999028755817847
,,SCE363,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,22.879817300674237
,,LIV003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,124.792536856624395
,,LIV003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,125.292756394005323
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,BVD001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,101.634151752742639
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,BVD001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.381279973262195
DEV AGR 2010-058 PARKS - NO DAS AT CCC,,AUB013,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,78.522825600567430
,,BNK849,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,INTERLOCKING BRICK,,,,,NO,NO,OPEN,11.713415712575120
,,CPF888,CALGARY PARKS,CALGARY PARKS,2019/09/30: FOR MINISTERIAL CONSENT LETTERS & PLANS SEE R:\AGREEMENTS\PROVINCIAL_CITY_MAINTENANCE\GREENWAY\MINISTERIAL_CONSENTS\MCC14-0001_MINISTERIAL_CONSENT_Phase2_Copperfield,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,101.200385451214629
,,RAN025,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,108.289574161570854
,,MCT800,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,CONCRETE,,,,,NO,NO,OPEN,24.475026770603598
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,LEG678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.560871803584213
DEV AGR 2010-107 PARKS,,CRA003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,68.346682437732653
CAPITAL PROJECT - PARKS,,EDG055,CALGARY PARKS,CALGARY PARKS,CHANGED TO ACTIVE AS PER V ALLANS REQUEST. SEE REPOSITORY FOR EMAIL: R:\AGREEMENTS\MISC_AGREEMENTS\EDG055-PATHWAYS,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,11.159655868539271
,,,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,56.522169722099271
,,FPE203,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,70.673360658226258
,,FPE202,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,176.817528241171345
,,FPE201,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,4.839730408096311
,,FPW104,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,60.755094289034439
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,103.381502902168762
,,MAC820,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,84.389228757733733
,,MAC820,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,39.648530930533909
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.570786877884373
,,ROY392,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,7.111699795001996
AGREEMENT COMMENCEMENT DATE USED FOR INSTAL AND ACTIVE DATE,,SFH899,CALGARY PARKS,PROVINCE OF ALBERTA,WID PATHWAY - AGREEMENT EXPIRES 2042 MAY 31; SEE RESPOSITORY FOR MORE INFO: AGREEMENTS\PROVINCIAL_CITY_MAINTENANCE\WID CANAL AGREEMENT\WID_CANAL_MAINTENANCE_EXPIRES_2042May31.pdf,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.670051895188891
,,EVN678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.523303995131940
,,,CALGARY PARKS,CALGARY PARKS,ACCESS AGREEMENT REQUIRED,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,15.114494487290788
,,UOC678,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.412711255790242
,,UOC678,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,86.210069925516294
,,SUN678,CALGARY ROADS,CALGARY ROADS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,76.662864178331034
,,SVO678,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,18.680199999362230
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,51.320392716264976
,,FPE205,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,YES,NO,OPEN,369.971461591296588
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.020550628305084
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,132.161871379817114
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.418350396591944
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,136.869520555011377
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.524982591545157
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,50.535089836969291
,,FPW102,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,7.291475078061430
CAPITAL PROJECT 2010,,REN890,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.510297289962296
,,,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,26.039508353450618
,,SHW821,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,19.142833706210297
,,TUS622,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,27.708783878301798
,,SSD479,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,INTERLOCKING BRICK,,,,,NO,NO,OPEN,5.235447209161719
,,ARB965,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,9.905864592328619
,,PAN060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,14.437505783190010
,,ROC667,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,140.740792511907216
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,DAL097,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,42.395250376182425
DALHOUSIE MISSING LINK PATHWAY PROJECT - NO DAS,,DAL097,CALGARY PARKS,CALGARY PARKS,MAP - PROPOSED,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,39.374071292578023
DEV AGR 2010-098 PARKS,,SHW829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,76.868552415143199
DEV AGR 2010-098 PARKS,,SHW829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.814279450752139
DEV AGR 2010-098 PARKS,,SHW829,CALGARY PARKS,CALGARY PARKS,ACCESS AGREEMENT EXISTS - 1212712 AR/W,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,31.848498596420555
DEV AGR 2010-098 PARKS,,SHW829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,18.489950335857692
PARKS FOUNDATION SE CALGARY PH2A GREENWAY,,12B002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,77.800758688185567
,,LIV003,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,125.292747206553017
IGNORE ERROR: ASSET STATUS INDEPENDENT FROM PARENT,,BVD001,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,64.935034241320281
PARKS FOUNDATION SE CALGARY PH2A GREENWAY,,12B002,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,78.112570849635148
,,CRA106,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,43.057694342369551
,,PKD497,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,35.330308834553335
,,SIL252,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,6.073673021032111
,,SIL252,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,7.310160089988834
,,SIL252,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,5.190919485422976
,,SIL252,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,18.223553471976224
,,EDG055,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,27.940415028754639
,,DIS100,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,38.435080009074390
,,CRA060,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,25.619881338242660
,,CRE496,CALGARY PARKS,CALGARY PARKS,SEE REPOSITORY FOR DETAILS (HOLLY PARK),ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,51.187583893621941
"2016/11/23: DOCUMENTATION POOR; PROJECT MANAGER D BINNS, WHO HAS RETIRED; USING SAME DATES AS NOSE CREEK PATHWAY LIFECYCLE REPAIRS",,GRI829,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,53.983230637163139
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,3.827689728521613
2017/11/22: NO DOCS OR RESPONSE FROM PARK PLANNING FOR FAC; PROJECT MANAGER D BINNS. PATHWAYS GAVE AUTORIZATION TO FAC. SEE REPOSITORY R:\Subdivision_Development\CAPITAL_PROJECT_APPROVAL_DOCUMENTS\CONFEDERATION_PATHWAY FOR MORE INFO.,,CAP670,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,13.568435391533393
,,FPE205,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,211.548665887193096
,,FPE202,PROVINCE OF ALBERTA,PROVINCE OF ALBERTA,FISH CREEK PARK,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,350.624404324867726
,,,OUTSIDE AGENCY,OUTSIDE AGENCY,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,16.957586040094395
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.566460795729483
AGREEMENT COMMENCEMENT DATE USED FOR INSTAL AND ACTIVE DATE,,SFH899,CALGARY PARKS,PROVINCE OF ALBERTA,WID PATHWAY - AGREEMENT EXPIRES 2042 MAY 31; SEE RESPOSITORY FOR MORE INFO: AGREEMENTS\PROVINCIAL_CITY_MAINTENANCE\WID CANAL AGREEMENT\WID_CANAL_MAINTENANCE_EXPIRES_2042May31.pdf,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.260263949284507
AGREEMENT COMMENCEMENT DATE USED FOR INSTAL AND ACTIVE DATE,,SFH899,CALGARY PARKS,PROVINCE OF ALBERTA,WID PATHWAY - AGREEMENT EXPIRES 2042 MAY 31; SEE RESPOSITORY FOR MORE INFO: AGREEMENTS\PROVINCIAL_CITY_MAINTENANCE\WID CANAL AGREEMENT\WID_CANAL_MAINTENANCE_EXPIRES_2042May31.pdf,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.260216666788239
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.566480079909638
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.570786877884373
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,102.161386573644663
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,92.199998118948500
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.832007617968941
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.831994830804561
TI PROJECT,,SFH208,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,NO,OPEN,91.465412171388152
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.961546290894944
,,CPF888,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,REGIONAL,ASPHALT,,,,,NO,YES,OPEN,98.566430820200125
,,HAR775,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,YES,NO,OPEN,12.841213023884961
,,EVN273,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,33.084340336273186
,,EVN273,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,22.892327518285818
,,EVN273,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,16.801879748855416
,,WBN431,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,10.703147050974643
,,MCT838,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.169970368744046
,,MCT838,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,23.578375024513477
,,MCT831,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,34.653112527186913
,,MCT831,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,35.159947170351735
,,MCT831,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,19.673237085627040
,,SAN744,CALGARY PARKS,CALGARY PARKS,,ACTIVE,0.000000000000000,LOCAL,ASPHALT,,,,,NO,NO,OPEN,15.349841916190746
