asset_type,material,number_cou,Shape_Length,Shape_Area
ICE AREA,MOWED TURF,,112.696185738266109,659.805274014288784
SOCCER,MOWED TURF,,238.710027165857440,3150.863206795044789
SOCCER,MOWED TURF,,240.482324734382274,3299.566873294028028
SOCCER,MOWED TURF,,338.960016220273758,6982.860159064126492
SOCCER,MOWED TURF,,223.236076053426245,2969.840749698639684
SOCCER,MOWED TURF,,244.447019859261047,3372.388457605135955
SOCCER,MOWED TURF,,226.230781044452129,3071.791569353415980
SOCCER,MOWED TURF,,239.025736845303982,3129.399637757649089
SOCCER,MOWED TURF,,241.266232397931049,3209.214472006409778
SOCCER,MOWED TURF,,242.760449618191075,3335.224268200617189
SOCCER,MOWED TURF,,251.723768285851264,3671.160030073399867
SOCCER,MOWED TURF,,241.677009171402574,3198.318445579060608
SOCCER,MOWED TURF,,248.706271845824745,3376.586615380190324
SOCCER,MOWED TURF,,226.193016532066594,2891.706223501564182
SOCCER,MOWED TURF,,349.791524716257925,7498.992206210516088
SOCCER,MOWED TURF,,267.017804884794032,3985.267609601122786
SOCCER,MOWED TURF,,216.838746916420263,2577.442547739678957
SOCCER,MOWED TURF,,134.294996194719545,1059.879445955677511
SOCCER,MOWED TURF,,216.492323498888993,2498.187565237537910
SOCCER,MOWED TURF,,151.895239630469121,1305.883645510243241
SOCCER,MOWED TURF,,162.134241844843586,1485.918220908011335
SOCCER,MOWED TURF,,165.589095915409899,1541.326111965475320
SOCCER,MOWED TURF,,175.684829657650283,1801.072446038487442
SOCCER,MOWED TURF,,238.315886070307442,3218.390417254186559
SOCCER,MOWED TURF,,245.077660083106764,2926.814559975493012
SOCCER,MOWED TURF,,281.992452372158084,4758.098476411516458
SOCCER,MOWED TURF,,209.548620993521808,2442.191252668314519
BALL DIAMOND OUTFIELD,MOWED TURF,,291.000481463603705,4070.043698945549295
BALL DIAMOND OUTFIELD,MOWED TURF,,257.176878106492268,3171.162441823053541
SOCCER,MOWED TURF,,295.903040519467936,5318.471684181807177
BALL DIAMOND OUTFIELD,MOWED TURF,,218.707715945567543,2297.962579831534185
BALL DIAMOND OUTFIELD,MOWED TURF,,355.705594881945558,4713.978644820142108
SOCCER,MOWED TURF,,239.394599998369813,3180.301389691552686
SOCCER,MOWED TURF,,293.873033756263737,5206.627884420859118
SOCCER,MOWED TURF,,239.909337632798611,3199.415624043896514
SOCCER,MOWED TURF,,239.909337630485055,3199.415397727650088
SOCCER,MOWED TURF,,339.359156110996082,6971.088971186219169
BALL DIAMOND OUTFIELD,MOWED TURF,,297.404773136351025,3679.229192476532717
BALL DIAMOND OUTFIELD,MOWED TURF,,208.595643296011445,2191.238114863764622
BALL DIAMOND OUTFIELD,MOWED TURF,,250.677265545153034,3157.365571553468271
BALL DIAMOND INFIELD,RED SHALE,,143.163550425778340,1512.104219026760347
BALL DIAMOND OUTFIELD,MOWED TURF,,346.095736454686460,6204.864714920861843
BASKETBALL,ASPHALT,1,63.298304090454273,272.262486178892289
BALL DIAMOND INFIELD,RED SHALE,,145.374488961197727,1597.905104462831332
SOCCER,MOWED TURF,,330.592956297137107,6560.497366010020414
BALL DIAMOND OUTFIELD,MOWED TURF,,260.997494597610853,2272.928769180635754
BALL DIAMOND OUTFIELD,MOWED TURF,,298.560619922383125,4385.324199756849339
BALL DIAMOND OUTFIELD,MOWED TURF,,203.303201475192054,2179.854857480128430
BALL DIAMOND OUTFIELD,MOWED TURF,,208.073921845355756,2145.234754199977033
BALL DIAMOND OUTFIELD,MOWED TURF,,234.240840367192448,2736.969600434117183
BALL DIAMOND OUTFIELD,MOWED TURF,,309.669085806634030,4325.259939627707354
BALL DIAMOND OUTFIELD,MOWED TURF,,294.250506061557985,2957.653803762724237
ICE AREA,MOWED TURF,,83.332484356909120,427.770525992150965
BALL DIAMOND OUTFIELD,MOWED TURF,,253.055372749154088,3932.050120829710067
BALL DIAMOND OUTFIELD,MOWED TURF,,230.337337275414512,2190.351671475843887
BALL DIAMOND OUTFIELD,MOWED TURF,,262.436492266317600,2872.134931644256994
BALL DIAMOND OUTFIELD,MOWED TURF,,405.455715058011208,4949.232627454930480
BALL DIAMOND OUTFIELD,MOWED TURF,,322.539158106588900,5221.864156380916938
BALL DIAMOND OUTFIELD,MOWED TURF,,387.176386036161205,6701.944562669441439
BALL DIAMOND OUTFIELD,MOWED TURF,,410.910486537961674,6840.068279278222690
BALL DIAMOND OUTFIELD,MOWED TURF,,263.254857871927641,2553.438247015812976
BALL DIAMOND INFIELD,MOWED TURF,,84.599625828236853,459.387942403614602
BALL DIAMOND INFIELD,MOWED TURF,,86.870881914667891,481.676171472293504
BALL DIAMOND OUTFIELD,MOWED TURF,,223.001904439733750,2153.965850077854611
BALL DIAMOND OUTFIELD,MOWED TURF,,486.747966430736540,6263.330551184864817
BALL DIAMOND OUTFIELD,MOWED TURF,,270.868475656635155,2654.211750174336885
SOCCER,MOWED TURF,,261.086063312486715,3822.335765971841283
SOCCER,MOWED TURF,,262.667424147704253,4034.797478541066084
SOCCER,MOWED TURF,,334.736310822810992,6640.524581005538494
SOCCER,MOWED TURF,,339.926464613220162,6999.355326174920265
SOCCER,MOWED TURF,,252.779370285232005,3592.053068413879828
BALL DIAMOND OUTFIELD,MOWED TURF,,302.104725915764675,2850.818135214167341
BALL DIAMOND OUTFIELD,MOWED TURF,,274.680660399553858,3923.993586551105182
BALL DIAMOND OUTFIELD,MOWED TURF,,282.054984076258506,3915.117674434290166
BALL DIAMOND OUTFIELD,MOWED TURF,,210.694969836043128,2462.831673907513050
BALL DIAMOND OUTFIELD,MOWED TURF,,202.823706417265043,2043.539427973558759
BALL DIAMOND OUTFIELD,MOWED TURF,,278.039551266187232,3690.904298275142082
BALL DIAMOND OUTFIELD,MOWED TURF,,247.621641265105836,2701.130003474314890
BALL DIAMOND OUTFIELD,MOWED TURF,,270.107717394913948,3779.684203532173342
BALL DIAMOND OUTFIELD,MOWED TURF,,242.618892952900183,2709.520874255826584
SOCCER,MOWED TURF,1,239.975399998947978,3199.456014255541504
BALL DIAMOND OUTFIELD,MOWED TURF,,287.547800406171120,4743.641380456127990
BALL DIAMOND OUTFIELD,MOWED TURF,,215.390457372186603,2359.139736543232630
BALL DIAMOND OUTFIELD,MOWED TURF,,242.648244187166114,2721.746027701875846
SOCCER,MOWED TURF,1,339.566799996420741,6982.733299885611814
SOCCER,MOWED TURF,1,239.712952533711018,3192.347980847608142
BALL DIAMOND OUTFIELD,MOWED TURF,,190.183901595874602,1567.238534354246440
BALL DIAMOND OUTFIELD,MOWED TURF,,240.812628694687163,2418.929184404656553
BALL DIAMOND OUTFIELD,MOWED TURF,,209.358511039823441,2179.268405169705602
BALL DIAMOND OUTFIELD,MOWED TURF,,359.037084919522499,6293.236104929637804
BALL DIAMOND OUTFIELD,MOWED TURF,,249.952341318762251,2703.003617065972776
BALL DIAMOND OUTFIELD,MOWED TURF,,313.851817039836646,3567.844169491118464
BALL DIAMOND OUTFIELD,MOWED TURF,,334.853459699233440,5053.279913749893240
BALL DIAMOND OUTFIELD,MOWED TURF,,321.623617739252438,4561.068536161385055
BALL DIAMOND OUTFIELD,MOWED TURF,,359.445538145357716,5964.462706521965629
BALL DIAMOND OUTFIELD,MOWED TURF,,327.482522815667323,4738.748900707692883
BALL DIAMOND OUTFIELD,MOWED TURF,,239.543437258003365,2682.543561122797655
BALL DIAMOND OUTFIELD,MOWED TURF,,272.478169093839597,2917.238026168541182
BALL DIAMOND OUTFIELD,MOWED TURF,,362.132088350094477,5839.406177815973933
BALL DIAMOND INFIELD,RED SHALE,,144.917201548194072,1530.385886411710771
BALL DIAMOND INFIELD,RED SHALE,,144.873986010905554,1559.499618866614355
BALL DIAMOND INFIELD,RED SHALE,,144.387831871975379,1545.496176822950474
BALL DIAMOND INFIELD,RED SHALE,,119.509153950875103,932.186774728173191
BALL DIAMOND INFIELD,RED SHALE,,127.928415814385374,1043.358369520809674
BALL DIAMOND INFIELD,RED SHALE,,109.958958340736288,680.908696303778697
BALL DIAMOND INFIELD,RED SHALE,,127.006855405057451,1081.937606389881466
BALL DIAMOND INFIELD,RED SHALE,,151.333526605650860,1504.164545749028321
BALL DIAMOND INFIELD,RED SHALE,,105.021051953671986,676.365717590157033
BALL DIAMOND INFIELD,RED SHALE,,141.033221328647357,1517.277123359716825
BALL DIAMOND INFIELD,RED SHALE,,99.932181229970652,601.404888388881886
BALL DIAMOND INFIELD,MOWED TURF,,67.888865886712182,269.258242436682565
BALL DIAMOND INFIELD,MOWED TURF,,75.423964869008842,254.671914155997314
BALL DIAMOND INFIELD,MOWED TURF,,118.448316895994225,586.666253341804804
BALL DIAMOND OUTFIELD,MOWED TURF,,339.744114286986189,5136.143999026483471
BALL DIAMOND OUTFIELD,MOWED TURF,,472.459472970991442,5058.906708929654997
BALL DIAMOND OUTFIELD,MOWED TURF,,361.496489746553777,6039.177314481227768
BALL DIAMOND INFIELD,MOWED TURF,,81.131130423126265,332.564516601360538
BALL DIAMOND OUTFIELD,MOWED TURF,,256.885778942558545,3000.368530388841464
BALL DIAMOND INFIELD,MOWED TURF,,71.196244129111847,284.589066055886235
BALL DIAMOND INFIELD,MOWED TURF,,89.930023121666082,469.431072147527914
BALL DIAMOND INFIELD,MOWED TURF,,69.215010878296169,288.258947945141074
BALL DIAMOND INFIELD,MOWED TURF,,81.555122640530897,379.075772993534770
BALL DIAMOND INFIELD,MOWED TURF,,75.967612840788775,371.551538393667670
BALL DIAMOND INFIELD,MOWED TURF,,90.676000161082541,297.592724805223270
BALL DIAMOND INFIELD,MOWED TURF,,79.453048866192475,390.322555212598502
BALL DIAMOND INFIELD,MOWED TURF,,88.888749374243162,366.079090797852530
BALL DIAMOND INFIELD,MOWED TURF,,84.453057421343416,346.456247507207308
ICE AREA,MOWED TURF,,154.865296982772122,1391.249433150439017
ICE AREA,MOWED TURF,,129.102939751811050,998.998215650935663
BALL DIAMOND INFIELD,RED SHALE,,111.425417786375419,879.318991807257589
BALL DIAMOND OUTFIELD,MOWED TURF,,339.581838977291056,5262.548189927986641
TENNIS,ASPHALT,1,104.297457586189395,579.868285031539813
BALL DIAMOND INFIELD,RED SHALE,,124.182225896916776,915.210621986372757
BALL DIAMOND DUGOUT,RED SHALE,,18.142244873953857,18.745099700767124
BALL DIAMOND PITCHERS MOUND,RED SHALE,,23.279241288002002,40.740145702396092
BALL DIAMOND BASELINE,RED SHALE,,325.816462559017737,1206.228081087604096
BALL DIAMOND BASELINE,RED SHALE,,283.654234214230485,1156.357855254984315
BALL DIAMOND INFIELD,RED SHALE,,151.391285760491058,1723.516553517001739
TENNIS,ASPHALT,1,104.786769694576066,584.369207532178507
BALL DIAMOND INFIELD,RED SHALE,,98.026879597005518,637.964401900047960
BALL DIAMOND INFIELD,RED SHALE,,109.301012756488987,834.469023126969773
BALL DIAMOND INFIELD,RED SHALE,,160.931768192253344,1680.401140083787141
BALL DIAMOND INFIELD,RED SHALE,,109.615559802478202,858.675260815022398
BALL DIAMOND INFIELD,RED SHALE,,115.893663817768015,896.804933106304588
BALL DIAMOND OUTFIELD,MOWED TURF,,404.059729540056992,6987.504111489738534
BALL DIAMOND OUTFIELD,MOWED TURF,,476.067274600886606,5604.000144226121847
BALL DIAMOND OUTFIELD,MOWED TURF,,342.492321429579647,5512.449214742937329
SOCCER,MOWED TURF,,241.447498685043968,3444.458603281580054
BALL DIAMOND OUTFIELD,MOWED TURF,,401.264974851300735,7065.257939036360767
BALL DIAMOND OUTFIELD,MOWED TURF,,276.867905495341802,4061.597039146252882
BALL DIAMOND OUTFIELD,MOWED TURF,,480.581996500891933,5976.657171621452108
BALL DIAMOND OUTFIELD,MOWED TURF,,479.713758901536949,5955.522101423678578
BALL DIAMOND OUTFIELD,MOWED TURF,,273.349918195149542,2865.640807560973826
SOCCER,MOWED TURF,,260.347846422554312,3982.103812183213904
SOCCER,MOWED TURF,,256.496460841707744,3557.449502143831069
SOCCER,MOWED TURF,,299.265833289986688,4947.713465925093260
BALL DIAMOND INFIELD,MOWED TURF,,98.496412219320845,491.122539315378447
BALL DIAMOND WARNING TRACK,RED SHALE,,379.155451617984340,438.898659617614157
BALL DIAMOND OUTFIELD,MOWED TURF,,277.543459513899620,3342.276541768369952
SOCCER,MOWED TURF,,339.224541718104035,6970.197037892281514
BALL DIAMOND INFIELD,RED SHALE,,113.649821631499975,761.368476683406470
BALL DIAMOND INFIELD,RED SHALE,,107.309527290785908,880.451411098404833
SOCCER,MOWED TURF,,238.916245918480001,3170.910496924667314
SOCCER,MOWED TURF,,215.222805649340557,2653.812956283483345
TENNIS,ASPHALT,1,103.864802387399948,571.853856716460314
BALL DIAMOND INFIELD,RED SHALE,,122.383833880306938,747.616616047457114
BALL DIAMOND INFIELD,RED SHALE,,147.089320682439364,780.078319790487740
BALL DIAMOND INFIELD,RED SHALE,,174.205213304212634,2258.240215379250913
BALL DIAMOND INFIELD,RED SHALE,,114.270878361313621,918.052847026248742
BALL DIAMOND INFIELD,RED SHALE,,95.370220859935046,599.680111351483106
BALL DIAMOND INFIELD,MOWED TURF,,71.566839815679160,277.063862692489067
BALL DIAMOND OUTFIELD,MOWED TURF,,313.893413454563188,1849.893041172143057
BALL DIAMOND INFIELD,RED SHALE,,119.236215629104322,1005.890455148205660
BALL DIAMOND INFIELD,RED SHALE,,114.524769040448106,871.826870561522355
BALL DIAMOND INFIELD,RED SHALE,,143.555794103260979,1519.116850331760588
ICE AREA,MOWED TURF,,147.894000003114343,1356.551820054702830
ICE AREA,MOWED TURF,,105.888408341304782,684.924122444414024
ICE AREA,MOWED TURF,,52.534396227888891,146.910516011003239
SOCCER,MOWED TURF,,231.986879903617705,3106.847434277996854
SOCCER,MOWED TURF,,275.194193816288362,4236.204418797630751
SOCCER,MOWED TURF,,280.860095738604457,4588.601126969454526
SOCCER,MOWED TURF,,255.983027220118231,3833.586382181649697
SOCCER,MOWED TURF,,264.376199999824166,3701.180301310317191
BALL DIAMOND OUTFIELD,MOWED TURF,,296.878883564718762,3296.036605591425996
SOCCER,MOWED TURF,,277.852927854041013,4338.625830746739666
SOCCER,MOWED TURF,,274.886257984772271,4225.182435598605480
SOCCER,MOWED TURF,,269.950944038880607,3992.619176009406146
SOCCER,MOWED TURF,,273.313828608495726,4414.167641766411180
SOCCER,MOWED TURF,,249.920596795580821,3482.886334169264956
SOCCER,MOWED TURF,,173.138743838640266,1646.195179105196758
SOCCER,MOWED TURF,,194.628864105926766,2089.681425009224768
FOOTBALL,MOWED TURF,,391.040941890918020,8106.354288950799855
BALL DIAMOND OUTFIELD,MOWED TURF,,258.194724393012223,2930.008516734427758
BALL DIAMOND OUTFIELD,MOWED TURF,,346.064417297452678,5571.292108792816180
BALL DIAMOND INFIELD,MOWED TURF,,62.261633930081054,136.406563300206500
BALL DIAMOND INFIELD,MOWED TURF,,86.944972517305089,493.467991616471522
BALL DIAMOND INFIELD,MOWED TURF,,78.579275067269990,374.021995401976710
BATTING CAGE,RED SHALE,,57.651762591772567,133.275082300540134
BALL DIAMOND INFIELD,RED SHALE,,121.448500832215657,895.966328099764951
BALL DIAMOND INFIELD,RED SHALE,,114.262072765011496,796.831516573249019
BALL DIAMOND INFIELD,RED SHALE,,150.760032641971463,753.651783429474449
BALL DIAMOND INFIELD,RED SHALE,,150.740561451048450,1635.839386241396141
BALL DIAMOND INFIELD,RED SHALE,,128.238328361034689,1064.086727357711425
BALL DIAMOND INFIELD,RED SHALE,,143.874980912268114,1571.628648951477544
BALL DIAMOND INFIELD,RED SHALE,,155.693715453374750,1386.614584233740743
BALL DIAMOND INFIELD,RED SHALE,,116.088188078289804,1023.137031303360686
CRICKET FIELD,MOWED TURF,,490.736765435393124,11854.560618483448707
BALL DIAMOND INFIELD,RED SHALE,,151.007357452604424,1549.850344174053589
BALL DIAMOND INFIELD,RED SHALE,,93.397415775136537,611.096618058429158
BALL DIAMOND OUTFIELD,MOWED TURF,,323.491972317480531,4865.720072241290836
BALL DIAMOND OUTFIELD,MOWED TURF,,327.506505944833918,4969.014063002985495
BALL DIAMOND INFIELD,RED SHALE,,116.626079209900851,953.731155547107278
BALL DIAMOND INFIELD,RED SHALE,,97.041217455338867,597.211058890171330
BALL DIAMOND INFIELD,RED SHALE,,17.209270219935661,21.484640433196265
BALL DIAMOND OUTFIELD,MOWED TURF,,356.803537931105723,6790.994646644759086
BALL DIAMOND OUTFIELD,MOWED TURF,,333.244961774177341,5632.433834526423198
BALL DIAMOND OUTFIELD,MOWED TURF,,348.682014402851394,6619.800919800762131
CRICKET FIELD,MOWED TURF,,261.057315959470827,2604.961220432911887
BALL DIAMOND INFIELD,MOWED TURF,,86.128409015811371,384.377141634537622
BALL DIAMOND INFIELD,RED SHALE,,121.994618916920345,830.997454152924092
BALL DIAMOND INFIELD,RED SHALE,,114.376430219781696,615.892519401623190
BALL DIAMOND INFIELD,RED SHALE,,75.386375580861454,353.912988738441470
BALL DIAMOND INFIELD,RED SHALE,,141.020641906685739,1480.238543956465037
BALL DIAMOND OUTFIELD,MOWED TURF,,405.719640464613008,6982.777410063496063
BALL DIAMOND OUTFIELD,MOWED TURF,,323.595686740984490,4768.371136990707782
BASKETBALL,ASPHALT,,93.987187725708608,503.120312468292354
FOOTBALL,MOWED TURF,,386.461356015876390,8300.220963033510998
FOOTBALL,MOWED TURF,,383.469178162355831,8177.637372563935969
BALL DIAMOND OUTFIELD,MOWED TURF,,550.080647580320033,9523.824295622798672
BALL DIAMOND INFIELD,RED SHALE,,382.221090099722801,1751.472846170533330
BALL DIAMOND INFIELD,MOWED TURF,,101.326358693911004,460.868296596951950
BALL DIAMOND INFIELD,RED SHALE,,149.549709146282140,1645.416271026430650
BALL DIAMOND INFIELD,MOWED TURF,,92.017806077988297,472.307134629432312
BALL DIAMOND OUTFIELD,MOWED TURF,,379.007337341162838,5567.227282810870747
SOCCER,MOWED TURF,,240.255858475025292,3209.070814766335843
BALL DIAMOND OUTFIELD,MOWED TURF,,300.289530990521769,2918.041109442261586
BALL DIAMOND INFIELD,MOWED TURF,,78.133707350321444,392.854271022801015
BALL DIAMOND OUTFIELD,MOWED TURF,,423.237673689687313,5372.071991777992480
BALL DIAMOND OUTFIELD,MOWED TURF,,268.556211760187807,3408.941983441142838
BALL DIAMOND INFIELD,RED SHALE,,129.304379009927743,1197.518331188356569
BALL DIAMOND OUTFIELD,MOWED TURF,,420.555324941108495,3769.209228117351813
SOCCER,MOWED TURF,,380.381690183646128,7752.146762317936918
SOCCER,MOWED TURF,,98.241690038604617,590.642316106805993
SOCCER,MOWED TURF,,238.531098562241368,3061.321078386027693
SOCCER,MOWED TURF,,320.880079843270607,6065.355762533476081
CRICKET PITCH,ARTIFICIAL TURF,,78.619684487816443,120.728992200696993
SOCCER,MOWED TURF,,287.151916660769984,4727.422840750497926
BALL DIAMOND OUTFIELD,MOWED TURF,,285.297143983921387,3945.259738188117808
BALL DIAMOND OUTFIELD,MOWED TURF,,268.426115208104477,2700.915239721939997
BALL DIAMOND OUTFIELD,MOWED TURF,,257.059089291646160,2695.523581973061027
BALL DIAMOND OUTFIELD,MOWED TURF,,282.406002978290473,3099.363886364608788
BALL DIAMOND OUTFIELD,MOWED TURF,,343.721935567881189,5583.966295995316614
BALL DIAMOND OUTFIELD,MOWED TURF,,327.273244187958653,5078.043885282226256
BALL DIAMOND INFIELD,MOWED TURF,,112.732288640841574,544.509401357993283
BALL DIAMOND INFIELD,MOWED TURF,,71.054218299908413,321.755677916836021
BALL DIAMOND INFIELD,MOWED TURF,,76.310992823668315,360.347063953939426
BALL DIAMOND INFIELD,MOWED TURF,,79.027863651432313,205.199858254447150
BALL DIAMOND INFIELD,MOWED TURF,,102.875378167169487,286.058821399239150
ICE AREA,MOWED TURF,,147.127334865844631,1319.469043311380346
BALL DIAMOND OUTFIELD,MOWED TURF,,244.522102657419737,2390.109448452129527
BALL DIAMOND OUTFIELD,MOWED TURF,,251.937397052024721,2574.904350297096698
BALL DIAMOND OUTFIELD,MOWED TURF,,351.604639119201863,4398.979172291044051
CRICKET FIELD,MOWED TURF,,531.736059089204559,17275.158344142590067
BALL DIAMOND OUTFIELD,MOWED TURF,,381.562112526277929,3898.427989700900071
SOCCER,MOWED TURF,,240.961247958727029,3237.310766326144858
SOCCER,MOWED TURF,,244.468482097421798,3372.072607608612998
SOCCER,MOWED TURF,,240.281278672685772,3212.794001108550219
SOCCER,MOWED TURF,,131.068100285071580,977.257538620735886
SOCCER,MOWED TURF,,241.625169913133675,3251.252366988087488
BALL DIAMOND INFIELD,RED SHALE,,116.426773008977321,927.464688796360861
BALL DIAMOND INFIELD,RED SHALE,,112.977793458877954,872.749509403631009
BALL DIAMOND INFIELD,RED SHALE,,139.652009828185101,1333.375201761331255
BALL DIAMOND INFIELD,RED SHALE,,117.681806776028125,750.253504001234887
BALL DIAMOND OUTFIELD,MOWED TURF,,328.701285768577861,4547.880834006350597
BALL DIAMOND OUTFIELD,MOWED TURF,,325.281067640208107,5038.932350417223461
BALL DIAMOND OUTFIELD,MOWED TURF,,213.972704153774998,1847.153263902142044
BALL DIAMOND OUTFIELD,MOWED TURF,,198.307183840304617,1871.975975432638506
BALL DIAMOND OUTFIELD,MOWED TURF,,250.982729457015239,3105.661020850070599
BALL DIAMOND OUTFIELD,MOWED TURF,,246.830015863091518,2878.125339974963481
BALL DIAMOND OUTFIELD,MOWED TURF,,346.497476644205619,5536.775567798562406
BALL DIAMOND OUTFIELD,MOWED TURF,,346.535280193532685,5341.859987836173786
BALL DIAMOND OUTFIELD,MOWED TURF,,195.975325555113642,2027.741914252441120
BALL DIAMOND OUTFIELD,MOWED TURF,,328.096773845838868,4984.171339310989424
SOCCER,MOWED TURF,,240.901006568383991,3312.330733581876757
SOCCER,MOWED TURF,,238.919995552637999,3294.209823412276364
BALL DIAMOND OUTFIELD,MOWED TURF,,279.210884438720257,2813.090179894732955
BALL DIAMOND OUTFIELD,MOWED TURF,,216.632734143545662,2405.253210410069187
BALL DIAMOND OUTFIELD,MOWED TURF,,161.422210128760213,1609.049851399936642
BALL DIAMOND OUTFIELD,MOWED TURF,,279.449970616057954,4255.088060888599102
BALL DIAMOND OUTFIELD,MOWED TURF,,281.269875265248913,3843.690376595876387
BALL DIAMOND OUTFIELD,MOWED TURF,,277.957930246364811,3850.865050225861978
BALL DIAMOND PITCHERS MOUND,RED SHALE,,17.531942915606400,23.738524742537471
BALL DIAMOND OUTFIELD,MOWED TURF,,339.671916142597979,4599.823169811063963
BALL DIAMOND OUTFIELD,MOWED TURF,,328.016271771257948,4988.582800794264585
BALL DIAMOND OUTFIELD,MOWED TURF,,271.821757192347889,3664.516171906499494
BALL DIAMOND INFIELD,MOWED TURF,,336.043158336788110,4807.885863352135857
BALL DIAMOND OUTFIELD,MOWED TURF,,375.157634487752944,6863.756396189597581
BALL DIAMOND OUTFIELD,MOWED TURF,,341.870130616486108,5435.708238692460327
BALL DIAMOND OUTFIELD,MOWED TURF,,272.173327209935110,3679.568542093508313
BALL DIAMOND OUTFIELD,MOWED TURF,,289.126629102559662,4148.774859025266778
BALL DIAMOND OUTFIELD,MOWED TURF,,298.076757347473233,3002.625215303125970
BALL DIAMOND OUTFIELD,MOWED TURF,,334.598595301309331,4988.090793789887357
BALL DIAMOND OUTFIELD,MOWED TURF,,314.635457399804579,4587.422331817636405
BALL DIAMOND OUTFIELD,MOWED TURF,,528.514606649509687,9388.976504088472211
BALL DIAMOND OUTFIELD,MOWED TURF,,300.918841253997016,4523.525713209375681
BALL DIAMOND OUTFIELD,MOWED TURF,,291.297799789003989,4460.321369339022567
BALL DIAMOND OUTFIELD,MOWED TURF,,240.917422534301352,2711.507740141061731
BALL DIAMOND OUTFIELD,MOWED TURF,,316.223938840937990,4424.117859226226756
BALL DIAMOND OUTFIELD,MOWED TURF,,232.730474230055336,2403.774200085433222
BALL DIAMOND OUTFIELD,MOWED TURF,,235.578759376137839,2213.750859757640683
BALL DIAMOND OUTFIELD,MOWED TURF,,321.046380357984106,4612.464498139283933
BALL DIAMOND OUTFIELD,MOWED TURF,,263.232530679221611,2465.873820735911522
BALL DIAMOND OUTFIELD,MOWED TURF,,249.042607997040761,1857.876378441995939
BALL DIAMOND OUTFIELD,MOWED TURF,,357.924933004543163,5370.710578279206857
BALL DIAMOND INFIELD,MOWED TURF,,78.319369189724881,381.951347447839225
BALL DIAMOND OUTFIELD,MOWED TURF,,257.104031229640100,3055.869374506674376
SOCCER,MOWED TURF,,239.795530467494928,3198.319995055873733
SOCCER,MOWED TURF,,450.922225227840727,12059.139119171162747
SOCCER,MOWED TURF,,438.388833980069194,11420.965312481042929
ICE AREA,MOWED TURF,,77.135615289556767,321.542521789927548
ICE AREA,MOWED TURF,,123.650000000372529,888.580246003501429
BALL DIAMOND INFIELD,MOWED TURF,,72.976873565775747,280.527511365471184
SOCCER,MOWED TURF,,241.286123402342554,3237.700025387577625
TENNIS,ASPHALT,2,103.193340671487988,562.412877406394387
BALL DIAMOND INFIELD,MOWED TURF,,86.834575955214106,322.660889952958257
BALL DIAMOND INFIELD,MOWED TURF,,84.848875859649127,390.548175257061814
SOCCER,MOWED TURF,,262.877783043140766,3987.647777475674047
SOCCER,MOWED TURF,,308.249701040728496,5393.969656313054656
SOCCER,MOWED TURF,,336.772902560174202,6824.683039213647135
SOCCER,MOWED TURF,,130.906728512279699,998.960035951692134
SOCCER,MOWED TURF,,330.185185539931581,6499.186452009637833
SOCCER,MOWED TURF,,209.249380474809357,2365.076059530305429
SOCCER,MOWED TURF,,169.927570446795954,1563.345936522069678
SOCCER,MOWED TURF,,291.909297659670301,5185.516093769985673
SOCCER,MOWED TURF,,136.460696544796349,1057.663783044472666
SOCCER,MOWED TURF,,312.961662778338564,5175.648759093823173
SOCCER,MOWED TURF,,310.027084768259670,5876.667511497383202
BALL DIAMOND BASELINE,RED SHALE,,179.250056012133712,256.174313286419192
BALL DIAMOND INFIELD,RED SHALE,,163.265649176188901,1378.568498176494359
TENNIS,ASPHALT,1,103.747202572350432,572.061426542862137
BALL DIAMOND OUTFIELD,MOWED TURF,,244.552981260265852,3335.749438752046444
BALL DIAMOND OUTFIELD,MOWED TURF,,180.531606366000659,1367.750357267593699
BALL DIAMOND OUTFIELD,MOWED TURF,,234.936985994247038,2194.367511015416767
BALL DIAMOND OUTFIELD,MOWED TURF,,237.724723047319941,2250.872258995819266
BALL DIAMOND OUTFIELD,MOWED TURF,,505.277399179255553,6984.576557786298508
BALL DIAMOND OUTFIELD,MOWED TURF,,318.332595452829196,4684.567234871816254
BALL DIAMOND OUTFIELD,MOWED TURF,,331.299798626236225,4717.812838581844517
BALL DIAMOND OUTFIELD,MOWED TURF,,266.852459494321181,3728.471109564494782
BALL DIAMOND OUTFIELD,MOWED TURF,,188.594298703389711,2256.980332068766074
SOCCER,MOWED TURF,,240.411799998953938,3153.203271879069234
SOCCER,MOWED TURF,,240.411799998953938,3153.203271879069234
BALL DIAMOND OUTFIELD,MOWED TURF,,345.169676395517399,4956.068488951991640
BALL DIAMOND OUTFIELD,MOWED TURF,,263.236962335123224,2755.768337230610541
BALL DIAMOND OUTFIELD,MOWED TURF,,288.138255018072073,3216.017244520882741
BALL DIAMOND OUTFIELD,MOWED TURF,,266.878012496272731,3923.859290368769052
BALL DIAMOND OUTFIELD,MOWED TURF,,307.785408190261080,5371.856578365900532
BALL DIAMOND OUTFIELD,MOWED TURF,,246.162857151256560,3230.441346721611808
BALL DIAMOND OUTFIELD,MOWED TURF,,168.743934804333463,1255.489163584783228
BALL DIAMOND OUTFIELD,MOWED TURF,,269.623320772547117,2777.049082069647284
BALL DIAMOND OUTFIELD,MOWED TURF,,197.313721294582422,1991.222041186327715
BALL DIAMOND OUTFIELD,MOWED TURF,,184.363798408454215,1449.975371758446954
